timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1629372027272,4857,get all todos,200,,jp@gc - spike test 1-178,text,true,,29883,121,1475,1475,http://localhost:8080/todos,4773,0,0
1629372026882,5248,get all todos,200,,jp@gc - spike test 1-999,text,true,,29883,121,1474,1474,http://localhost:8080/todos,5221,0,1
1629372027190,4941,get all todos,200,,jp@gc - spike test 1-913,text,true,,29883,121,1474,1474,http://localhost:8080/todos,4857,0,0
1629372026698,5443,get all todos,200,,jp@gc - spike test 1-895,text,true,,29945,121,1470,1470,http://localhost:8080/todos,5429,0,0
1629372026409,5733,get all todos,200,,jp@gc - spike test 1-805,text,true,,29945,121,1470,1470,http://localhost:8080/todos,5732,0,547
1629372027203,4941,get all todos,200,,jp@gc - spike test 1-352,text,true,,29945,121,1470,1470,http://localhost:8080/todos,4912,0,0
1629372027220,4924,get all todos,200,,jp@gc - spike test 1-298,text,true,,29945,121,1470,1470,http://localhost:8080/todos,4921,0,0
1629372027094,5058,get all todos,200,,jp@gc - spike test 1-1344,text,true,,29945,121,1468,1468,http://localhost:8080/todos,5045,0,1
1629372026847,5313,get all todos,200,,jp@gc - spike test 1-283,text,true,,29945,121,1465,1465,http://localhost:8080/todos,5293,0,0
1629372026703,5462,get all todos,200,,jp@gc - spike test 1-455,text,true,,29945,121,1465,1465,http://localhost:8080/todos,5424,0,0
1629372026820,5346,get all todos,200,,jp@gc - spike test 1-1000,text,true,,29945,121,1465,1465,http://localhost:8080/todos,5331,0,503
1629372026778,5409,create a to do,201,,jp@gc - spike test 1-1729,text,true,,666,258,1463,1463,http://localhost:8080/todos,5372,0,0
1629372032185,0,create a to do-0,200,OK,jp@gc - spike test 1-1729,text,true,,312,0,1462,1462,null,0,0,0
1629372026816,5354,get all todos,200,,jp@gc - spike test 1-926,text,true,,29945,121,1464,1464,http://localhost:8080/todos,5324,0,0
1629372026812,5362,get all todos,200,,jp@gc - spike test 1-867,text,true,,29945,121,1463,1463,http://localhost:8080/todos,5328,0,0
1629372025830,6357,get all todos,200,,jp@gc - spike test 1-1330,text,true,,29945,121,1463,1463,http://localhost:8080/todos,6312,0,1511
1629372026798,5394,get all todos,200,,jp@gc - spike test 1-742,text,true,,29953,121,1460,1460,http://localhost:8080/todos,5353,0,0
1629372027149,5045,get all todos,200,,jp@gc - spike test 1-25,text,true,,30007,121,1460,1460,http://localhost:8080/todos,5038,0,1
1629372026394,5799,get all todos,200,,jp@gc - spike test 1-1099,text,true,,30007,121,1460,1460,http://localhost:8080/todos,5771,0,558
1629372027197,5003,get all todos,200,,jp@gc - spike test 1-370,text,true,,29953,121,1458,1458,http://localhost:8080/todos,4943,0,0
1629372027032,5170,get all todos,200,,jp@gc - spike test 1-524,text,true,,30007,121,1457,1457,http://localhost:8080/todos,5132,0,37
1629372026801,5402,get all todos,200,,jp@gc - spike test 1-615,text,true,,29945,121,1455,1455,http://localhost:8080/todos,5332,0,1
1629372026874,5338,get all todos,200,,jp@gc - spike test 1-1044,text,true,,30007,121,1452,1452,http://localhost:8080/todos,5336,0,0
1629372027185,5028,get all todos,200,,jp@gc - spike test 1-411,text,true,,30007,121,1452,1452,http://localhost:8080/todos,5017,0,1
1629372027169,5044,get all todos,200,,jp@gc - spike test 1-664,text,true,,30007,121,1452,1452,http://localhost:8080/todos,5031,0,0
